Rating,Company Name,Job Title,Salary,Salaries Reported,Location,,,,,
3.8,Concentrix,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.9,Oracle,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.1,Manthan,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.9,Sabre,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.2,House of Ankit,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.5,Netlink,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.8,Wipro,Oracle Database Administrator - Contractor,300000,1,Bangalore,,,,,
3.9,Kyndryl,Oracle Database Administrator,300000,1,Bangalore,,,,,
4,Trane Technologies,Oracle Database Administrator - Contractor,400000,1,Bangalore,,,,,
4,dba,Oracle Database Administrator,400000,1,Bangalore,,,,,
4,GE,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.9,CSC,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.2,OLR,Oracle Database Administrator,400000,1,Bangalore,,,,,
4.5,Altizone Info Solutions,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.9,Sonata Software,Oracle Database Administrator - Contractor,300000,1,Bangalore,,,,,
3.4,Genex Corporate Services,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.6,Digikraft Technologies,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.4,Happiest Minds Technologies,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.9,Genpact,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.2,Freelancer,Oracle Database Administrator,400000,1,Bangalore,,,,,
4.8,Cryptograph Technology,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.8,Wipro Technologies,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.7,OSI Digital,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.1,Plivo,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.8,Infer Software Solutions,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.6,KPIT Technologies,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.3,Synechron,Oracle Database Administrator - Contractor,400000,1,Bangalore,,,,,
3.9,IQVIA,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.8,Thomson Reuters,Oracle Database Administrator - Contractor,300000,1,Bangalore,,,,,
3.6,Ciber,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.8,IBM Business Services,Oracle Database Administrator Contractor,300000,1,Bangalore,,,,,
3.6,Micro Focus,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.3,Infosys,Oracle Database Administrator Contractor,300000,1,Bangalore,,,,,
3.3,Magna Infotech,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.8,Tirumala venkat N,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.6,Virgosys,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.5,Akamai,Oracle Database Administrator,400000,1,Bangalore,,,,,
4.2,Novo Nordisk,Oracle Database Administrator,400000,1,Bangalore,,,,,
4.1,Cohesity,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.8,Thomson Reuters,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.8,Trigent Software,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.7,Olympus,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.7,Markone Technologies,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.2,CSG,Oracle Database Administrator,400000,1,Bangalore,,,,,
4,Vodafone,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.8,LTI,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.8,Aptus Software Labs Pvt Ltd,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.8,Cognizant Technology Solutions,Oracle Database Administrator Contractor,300000,1,Bangalore,,,,,
3.8,Introlligent,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.5,Sify,Oracle Database Administrator,300000,1,Bangalore,,,,,
2.4,Arowana Consulting,Oracle Database Administrator,250000,1,Bangalore,,,,,
3.6,IGATE,Oracle Database Administrator - Intern,300000,1,Bangalore,,,,,
3.8,Pegasystems,Oracle Database Administrator,300000,1,Bangalore,,,,,
5,Forum for I.T. Employees,Oracle Database Administrator,600000,1,Bangalore,,,,,
3.2,BAeHAL,Oracle Database Administrator,300000,1,Bangalore,,,,,
4,Bet Tzedek,Oracle Database Administrator,400000,1,Bangalore,,,,,
4,Legato Health Technologies,Oracle Database Administrator Contractor,400000,1,Bangalore,,,,,
4,Ericsson-Worldwide,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.7,Atlas Systems,Oracle Database Administrator,300000,1,Bangalore,,,,,
3,LEVVO Software Technologies,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.2,RCS TECHNOLOGY,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.9,Itron,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.8,Zygox,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.4,J. C. Penney,Oracle Database Administrator,300000,1,Bangalore,,,,,
4.4,Siri Cybertech,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.8,Future Focus Infotech,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.5,Cranium IT,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.3,Datamatics Global Services,Oracle Database Administrator,300000,1,Bangalore,,,,,
4,Fannie Mae,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.3,Altisource,Oracle Database Administrator - Contractor,300000,1,Bangalore,,,,,
4.3,TCS Education,Oracle Database Administrator,400000,1,Bangalore,,,,,
3.8,Symphony Teleca,Oracle Database Administrator,300000,1,Bangalore,,,,,
3.9,Koch Industries,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4,Deloitte,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.8,E2open,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,Wipro Technologies,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.5,Temenos,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,Aptus Software Labs Pvt Ltd,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.6,CareerNet,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4,UST,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.8,Kabootar,Database Administrator (Database Administrator) - Contractor,300000,1,Bangalore,,,,,
3.6,Cerner,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4.2,BIAS Corporation,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.8,ITC,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,Future Focus Infotech,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,Thomson Reuters,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.9,Xperi,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4.2,HP Inc.,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
4,IBM,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.8,DB&A,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,CMS Computers Limited (INDIA),Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.4,Ahana Systems and Solutions,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
2.6,DX Engineering,Database Administrator (Database Administrator),250000,1,Bangalore,,,,,
4.6,Maxim Information Technologies,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.8,FIS,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.1,Ubq Technologies,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.9,HCL Infosystems,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.3,Sol Analytics,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,Guruprashanth,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.9,Synchronoss,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.5,Viteos Capital Market Services,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,Cognizant Technology Solutions,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,Amazon,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.3,Infosys,Database Administrator (Database Administrator) - Intern,300000,1,Bangalore,,,,,
3.8,CGI,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4.1,In Time Tec,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.3,CSG,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.2,Ventiv Technology,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,ND,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4,Mindtree,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
5,Vincent James Associates,Database Administrator (Database Administrator),600000,1,Bangalore,,,,,
4.1,EMPLOYERS,Database Administrator (Database Administrator) - Intern,400000,1,Bangalore,,,,,
3.9,Softtek,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.9,PwC,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4.1,Path Infotech,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.4,J. C. Penney,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.7,Unisys,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.7,Sopra Steria,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.6,HCL,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.9,Brillio,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.9,Adsiduous Media,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4.4,smartShift Technologies,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
4.1,Test,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.7,Watermark Business Solutions,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,IMS People,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
1,InnoCirc Ventures,Database Administrator (Database Administrator),100000,1,Bangalore,,,,,
3.7,Ibmec,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4,Entrata India,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
4.1,SAIC,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.9,Randstad,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4,SiE Brains Technology Services Pvt,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3.9,Tata Consultancy Services,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
4.5,Akamai,Database Administrator (Database Administrator),400000,1,Bangalore,,,,,
3,Snigdha IT Services,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
3.8,CompuServe,Database Administrator (Database Administrator),300000,1,Bangalore,,,,,
2.8,Sunita Impex,Database Administrator (Database Administrator),250000,1,Bangalore,,,,,
3.8,Cognizant Technology Solutions,Java Developer,300000,19,Chennai,,,,,
3.7,HCL Technologies,Java Developer,300000,6,Chennai,,,,,
4.3,Full Creative,Java Developer - Intern,400000,5,Chennai,,,,,
3.7,Sans Pareil IT Services,Java Developer,300000,5,Chennai,,,,,
4.5,DLK Technologies,Java Developer,400000,5,Chennai,,,,,
3.1,Infoview Technologies Pvt Limited,Java Developer,300000,4,Chennai,,,,,
3.3,Infosys,Java Developer,300000,3,Chennai,,,,,
3.8,Wipro,Java Developer,300000,3,Chennai,,,,,
3.8,Capgemini,Java Developer,300000,3,Chennai,,,,,
3.7,Virtusa,Java Developer,300000,3,Chennai,,,,,
4.3,GOFRUGAL Technologies,Java Developer - Intern,400000,3,Chennai,,,,,
4,Colan Infotech,Java Developer,400000,3,Chennai,,,,,
3.4,Ravsoft Solutions,Java Developer,300000,3,Chennai,,,,,
4.5,Softlogic Systems,Java Developer,400000,3,Chennai,,,,,
4.1,Accenture,Java Developer,400000,2,Chennai,,,,,
4.1,IBM,Java Developer,400000,2,Chennai,,,,,
3.5,DXC Technology,Java Developer,300000,2,Chennai,,,,,
4.5,Zoho,Java Developer,400000,2,Chennai,,,,,
4.1,Hewlett Packard Enterprise | HPE,Java Developer,400000,2,Chennai,,,,,
4,Intellect Design Arena,Java Developer,400000,2,Chennai,,,,,
3.8,Servion Global Solutions,Java Developer,300000,2,Chennai,,,,,
3.7,AnywhereWorks,Java Developer,300000,2,Chennai,,,,,
3.4,Solartis,Java Developer,300000,2,Chennai,,,,,
3.8,SRM Technologies,Java Developer,300000,2,Chennai,,,,,
3.9,Urjanet,Java Developer,300000,2,Chennai,,,,,
4.4,Surya Informatics,Java Developer,400000,2,Chennai,,,,,
3.8,FinaTel,Java Developer,300000,2,Chennai,,,,,
3.9,Spiro Solutions,Java Developer,300000,2,Chennai,,,,,
4.3,7Eleven Arthasastra Technology,Java Developer,400000,2,Chennai,,,,,
4.7,1 Crore Projects,Java Developer,400000,2,Chennai,,,,,
2.5,Intecminds,Java Developer,250000,2,Chennai,,,,,
3.8,Cognizant Technology Solutions,Java Developer,300000,1,Chennai,,,,,
3.6,Tech Mahindra,Java Developer,300000,1,Chennai,,,,,
4.5,Google,Java Developer,400000,1,Chennai,,,,,
4.2,Freelancer,Java Developer,400000,1,Chennai,,,,,
3.5,Atos-Syntel,Java Developer,300000,1,Chennai,,,,,
3.8,Tata Consultancy Services (North America),Java Developer,300000,1,Chennai,,,,,
3.8,CGI,Java Developer,300000,1,Chennai,,,,,
3.8,FIS,Java Developer,300000,1,Chennai,,,,,
3.6,Atos,Java Developer,300000,1,Chennai,,,,,
3.9,CSC,Java Developer,300000,1,Chennai,,,,,
3.4,Newgen Software,Java Developer,300000,1,Chennai,,,,,
3.5,CSS Corporation,Java Developer,300000,1,Chennai,,,,,
4.1,TEKsystems,Java Developer,400000,1,Chennai,,,,,
4.1,PayPal,Java Developer - Contractor,400000,1,Chennai,,,,,
3.6,Renault Nissan Technology & Business Centre,Java Developer,300000,1,Chennai,,,,,
3.9,Bharat Electronics,Java Developer,300000,1,Chennai,,,,,
4.3,Altimetrik,Java Developer,400000,1,Chennai,,,,,
3.7,Microland,Java Developer Contractor,300000,1,Chennai,,,,,
3.7,Fujitsu,Java Developer,300000,1,Chennai,,,,,
4.5,IIT Madras,Java Developer,400000,1,Chennai,,,,,
3.9,Photon,Java Developer,300000,1,Chennai,,,,,
4.1,Capgemini Invent,Java Developer,400000,1,Chennai,,,,,
3.1,Infoview Technologies Pvt Limited,Java Developer,300000,1,Chennai,,,,,
3.8,Polaris FT,Java Developer,300000,1,Chennai,,,,,
3.8,Ramco Systems,Java Developer,300000,1,Chennai,,,,,
4.1,Tata,Java Developer,400000,1,Chennai,,,,,
3.7,Mahindra Satyam,Java Developer,300000,1,Chennai,,,,,
3.6,HTC Global Services,Java Developer,300000,1,Chennai,,,,,
3.3,Magna Infotech,Java Developer,300000,1,Chennai,,,,,
3.8,2COMS,Java Developer,300000,1,Chennai,,,,,
3.7,Diverse Lynx,Java Developer,300000,1,Chennai,,,,,
4.4,Ideas2IT,Java Developer,400000,1,Chennai,,,,,
3.9,ACL Digital,Java Developer,300000,1,Chennai,,,,,
3.1,Financial Software & Systems,Java Developer,300000,1,Chennai,,,,,
4,Amara Raja,Java Developer,400000,1,Chennai,,,,,
4.2,Lister Technologies,Java Developer,400000,1,Chennai,,,,,
4.3,Josh Technology Group,Java Developer,400000,1,Chennai,,,,,
4.2,Startup,Java Developer,400000,1,Chennai,,,,,
3.7,Kumaran Systems,Java Developer,300000,1,Chennai,,,,,
3.9,Object Frontier,Java Developer,300000,1,Chennai,,,,,
3.9,Dun & Bradstreet,Java Developer,300000,1,Chennai,,,,,
4.2,JAVA,Java Developer Contractor,400000,1,Chennai,,,,,
4,Bahwan CyberTek,Java Developer,400000,1,Chennai,,,,,
3.7,Experis,Java Developer,300000,1,Chennai,,,,,
3.2,Volante Technologies,Java Developer,300000,1,Chennai,,,,,
3.9,Urjanet,Java Developer - Intern,300000,1,Chennai,,,,,
4.2,Arjun,Java Developer,400000,1,Chennai,,,,,
3.5,Chain-Sys,Java Developer,300000,1,Chennai,,,,,
3.6,Suresh Surana & Associates,Java Developer,300000,1,Chennai,,,,,
3.5,AVASOFT,Java Developer,300000,1,Chennai,,,,,
4.3,CBSI Global,Java Developer - Contractor,400000,1,Chennai,,,,,
4,NewtGlobal,Java Developer,400000,1,Chennai,,,,,
4.2,Royal Cyber Inc.,Java Developer,400000,1,Chennai,,,,,
3.5,SysArc Infomatix,Java Developer,300000,1,Chennai,,,,,
3.8,Antal International,Java Developer,300000,1,Chennai,,,,,
4.4,NIC,Java Developer,400000,1,Chennai,,,,,
4.1,DTCC,Java Developer,400000,1,Chennai,,,,,
3.3,Ninestars Information Technologies,Java Developer,300000,1,Chennai,,,,,
3.6,Shiash Info Solutions,Java Developer,300000,1,Chennai,,,,,
3.6,Shiash Info Solutions,Java Developer - Intern,300000,1,Chennai,,,,,
4.2,"50,000feet",Java Developer,400000,1,Chennai,,,,,
3.5,ExcelaCom Technologies,Java Developer,300000,1,Chennai,,,,,
5,HR Consultants (India),Java Developer,600000,1,Chennai,,,,,
4,CGI,Java Developer,400000,1,Chennai,,,,,
3.7,N+A,Java Developer,300000,1,Chennai,,,,,
3.9,HTC,Java Developer,300000,1,Chennai,,,,,
4.2,Arup,Java Developer,400000,1,Chennai,,,,,
3.8,Technosoft,Java Developer,300000,1,Chennai,,,,,
3.4,MESTECH Services,Java Developer,300000,1,Chennai,,,,,
3.6,Aravind Eye Care,Java Developer,300000,1,Chennai,,,,,
3.8,Quintessence Business Solutions & Services,Java Developer,300000,1,Chennai,,,,,
3.4,Isolve Technologies,Java Developer,300000,1,Chennai,,,,,
3.5,Expeditors,Java Developer,300000,1,Chennai,,,,,
3.4,Comfyi Solution,Java Developer,300000,1,Chennai,,,,,
2.8,Sysbiz Technologies,Java Developer,250000,1,Chennai,,,,,
3.8,Globex Digital Solutions,Java Developer,300000,1,Chennai,,,,,
3.5,Aristocrat IT,Java Developer,300000,1,Chennai,,,,,
3.8,Betamonks Technology Factory,Java Developer,300000,1,Chennai,,,,,
4.1,CanGo Networks,Java Developer,400000,1,Chennai,,,,,
3.4,eG Innovations,Java Developer,300000,1,Chennai,,,,,
3.6,Apps Business IT Solutions,Java Developer,300000,1,Chennai,,,,,
4.2,Udemy,Java Developer,400000,1,Chennai,,,,,
3.7,Tekplay,Java Developer,300000,1,Chennai,,,,,
4.3,10Decoders Consultancy Services,Java Developer,400000,1,Chennai,,,,,
3.8,Pegasus,Java Developer,300000,1,Chennai,,,,,
4,Arun Kumar Agrawal & Co,Java Developer,400000,1,Chennai,,,,,
2.9,Care IT Solutions,Java Developer,250000,1,Chennai,,,,,
4.8,SmartGig,Java Developer,400000,1,Chennai,,,,,
3.5,Encore Theme Pvt. Ldt,Java Developer,300000,1,Chennai,,,,,
4.2,James,Java Developer - Intern,400000,1,Chennai,,,,,
3.7,Sysgain,Java Developer,300000,1,Chennai,,,,,
4,Signals & Systems (India),Java Developer,400000,1,Chennai,,,,,
4.6,TWO95 International,Java Developer,400000,1,Chennai,,,,,
3.8,Wisdom Infotech,Java Developer,300000,1,Chennai,,,,,
3.4,ELK Education Consultants,Java Developer,300000,1,Chennai,,,,,
3.4,Gad-A-Get Computers,Java Developer,300000,1,Chennai,,,,,
2.4,Bluewhale Solutions,Java Developer,250000,1,Chennai,,,,,
3.7,Pranion,Java Developer,300000,1,Chennai,,,,,
2.8,TechnoGen IT Services,Java Developer,250000,1,Chennai,,,,,
2.2,Gembrill Technologies,Java Developer,250000,1,Chennai,,,,,
3,Pacific International Lines,Java Developer,300000,1,Chennai,,,,,
3.7,Leaap International,Java Developer,300000,1,Chennai,,,,,
4.5,KEY Difference,Java Developer,400000,1,Chennai,,,,,
4.5,ConcertCare,Java Developer,400000,1,Chennai,,,,,
3.3,Kaay Labs,Java Developer,300000,1,Chennai,,,,,
4,Catalyst Corporate Services,Java Developer,400000,1,Chennai,,,,,
3.4,ProRetention,Java Developer,300000,1,Chennai,,,,,
4,Pentabay,Java Developer,400000,1,Chennai,,,,,
5,Ascendz HR Solutions,Java Developer,600000,1,Chennai,,,,,
4.2,VVV and Sons,Java Developer,400000,1,Chennai,,,,,
3.9,Qubercomm Technologies,Java Developer,300000,1,Chennai,,,,,
3.5,Onward Technologies,Java Developer,300000,1,Chennai,,,,,
3.3,Femtosoft Technologies,Java Developer,300000,1,Chennai,,,,,
4.5,SecureW2,Java Developer,400000,1,Chennai,,,,,
4.4,Shinelogics Infotech,Java Developer,400000,1,Chennai,,,,,
4,Yamee Cluster,Java Developer,400000,1,Chennai,,,,,
4.1,E2 Infosystems,Java Developer,400000,1,Chennai,,,,,
2.8,Avighna,Java Developer,250000,1,Chennai,,,,,
4,Team ACE HR,Java Developer,400000,1,Chennai,,,,,
4.1,Gemini,Java Developer,400000,1,Chennai,,,,,
2.8,PeopleTech Systems,Java Developer,250000,1,Chennai,,,,,
2.6,SCube,Java Developer,250000,1,Chennai,,,,,
4.1,Infoziant,Java Developer,400000,1,Chennai,,,,,
4.4,San,Java Developer,400000,1,Chennai,,,,,
3.5,Little Switzerland,Java Developer,300000,1,Chennai,,,,,
3.5,Little Switzerland,Java Developer,300000,1,Chennai,,,,,
3.2,Mohan Energy Corporation,Java Developer,300000,1,Chennai,,,,,
2.9,Alpha Systems (India),Java Developer,250000,1,Chennai,,,,,
3.5,Appsinbox Software Studios,Java Developer,300000,1,Chennai,,,,,
2.8,EntitleTech Solution,Java Developer,250000,1,Chennai,,,,,
3.1,Quickplay,Java Developer,300000,1,Chennai,,,,,
4.2,"Software Solutions Inc. (Dayton, OH)",Java Developer,400000,1,Chennai,,,,,
3.3,Walmart,Software Development Engineer (SDE),300000,2,Hyderabad,,,,,
4.2,Synchrony,Software Development Engineer (SDE),400000,2,Hyderabad,,,,,
3.7,NCR,Software Development Engineer (SDE),300000,2,Hyderabad,,,,,
3.6,Toppr.com,Software Development Engineer (SDE),300000,2,Hyderabad,,,,,
4.2,null (India),Software Development Engineer (SDE),400000,2,Hyderabad,,,,,
3.7,Virtusa,Software Development Engineer (SDE),300000,2,Hyderabad,,,,,
4.6,Planful,Software Development Engineer (SDE),400000,2,Hyderabad,,,,,
4,HighRadius,Software Development Engineer (SDE),400000,2,Hyderabad,,,,,
4,Mindtree,Software Development Engineer (SDE),400000,2,Hyderabad,,,,,
4.5,Salesforce,Software Development Engineer (SDE),400000,2,Hyderabad,,,,,
3.9,EPAM Systems,Senior Software Development Engineer,300000,2,Hyderabad,,,,,
3.3,Infosys,Senior Software Development Engineer,300000,2,Hyderabad,,,,,
3.8,Capgemini,Senior Software Development Engineer,300000,2,Hyderabad,,,,,
3.9,SignalX,Senior Software Development Engineer,300000,2,Hyderabad,,,,,
4.3,Unifytech,Senior Software Development Engineer,400000,2,Hyderabad,,,,,
4.4,West Agile Labs,Senior Software Development Engineer,400000,2,Hyderabad,,,,,
3.4,Incessant Technologies,Senior Software Development Engineer,300000,2,Hyderabad,,,,,
3.4,OYO,Senior Software Development Engineer,300000,2,Hyderabad,,,,,
3.7,Danske IT and Support Services,Senior Software Development Engineer,300000,2,Hyderabad,,,,,
3.8,AVEVA,Software Development Engineer In Test (SDET),300000,2,Hyderabad,,,,,
4.1,Paysafe Group,Software Development Engineer In Test (SDET),400000,2,Hyderabad,,,,,
3.9,Tata Consultancy Services,Software Development Engineer In Test,300000,2,Hyderabad,,,,,
4.2,eKincare,Software Development Engineer (SDE) II,400000,2,Hyderabad,,,,,
3.4,OYO,Software Development Engineer (SDE) II,300000,2,Hyderabad,,,,,
4.3,Dell Technologies,Software Development Engineer (SDE) II,400000,2,Hyderabad,,,,,
3.9,Verizon,Software Development Engineer (SDE) II,300000,2,Hyderabad,,,,,
4,Phenom,Software Development Engineer (SDE) II,400000,2,Hyderabad,,,,,
3.8,Pegasystems,Senior Software Development Engineer TEST,300000,2,Hyderabad,,,,,
3.8,Pegasystems,Principal Software Development Engineer In Test,300000,2,Hyderabad,,,,,
3.8,Amazon,Amazon Software Development Engineer II,300000,2,Hyderabad,,,,,
3.1,MAQ Software,Software Development Engineer I,300000,1,Hyderabad,,,,,
4.5,Google,Software Development Engineer I,400000,1,Hyderabad,,,,,
3.9,Ravinia Music Festival,Software Development Engineer I - Intern,300000,1,Hyderabad,,,,,
4,Optum Global Solutions,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.4,Saras Analytics,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.2,eKincare,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.5,Byteridge,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.1,Swiggy,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.8,Apty,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.4,Microsoft,Software Development Engineer I - Intern,400000,1,Hyderabad,,,,,
3.9,GEP,Software Development Engineer I,300000,1,Hyderabad,,,,,
3.8,Fanatics,Software Development Engineer I,300000,1,Hyderabad,,,,,
4,FarEye,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.1,Flipkart,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.6,Joveo,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.1,Progress,Software Development Engineer I,400000,1,Hyderabad,,,,,
4,joshua,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.4,StoryXpress,Software Development Engineer I,400000,1,Hyderabad,,,,,
3.5,Temenos,Software Development Engineer I,300000,1,Hyderabad,,,,,
3.6,Tuhin Basu & Associates,Software Development Engineer I,300000,1,Hyderabad,,,,,
4.6,TopHire,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.3,Genesys,Software Development Engineer I,400000,1,Hyderabad,,,,,
3.1,Samsung R&D Institute India - Noida,Software Development Engineer I,300000,1,Hyderabad,,,,,
3.9,Oracle,Software Development Engineer I,300000,1,Hyderabad,,,,,
4.3,Chronus,Software Development Engineer I,400000,1,Hyderabad,,,,,
3.6,Toppr.com,Software Development Engineer I,300000,1,Hyderabad,,,,,
3.3,U.S. Silica,Software Development Engineer I Contractor,300000,1,Hyderabad,,,,,
4,Amazon Robotics,Software Development Engineer I,400000,1,Hyderabad,,,,,
3.7,Peoples Education Institutions,Software Development Engineer I,300000,1,Hyderabad,,,,,
4.4,AppyHigh Technology,Software Development Engineer I,400000,1,Hyderabad,,,,,
4.5,Salesforce,Software Development Engineer I,400000,1,Hyderabad,,,,,
3,MTX Group,Software Development Engineer I,300000,1,Hyderabad,,,,,
4.1,Eunimart,Software Development Engineer I,400000,1,Hyderabad,,,,,
3.9,Tata Consultancy Services,Software Development Engineer I,300000,1,Hyderabad,,,,,
4.9,CyberEye,Software Development Engineer I,400000,1,Hyderabad,,,,,
3.8,Amazon,Software Development Engineer-I,300000,1,Hyderabad,,,,,
3.4,OYO,Software Development Engineer-I,300000,1,Hyderabad,,,,,
3.7,OpsRamp,Software Development Engineer-I,300000,1,Hyderabad,,,,,
3.7,OpenText,Software Engineer Development,300000,1,Hyderabad,,,,,
4.2,Smartworkz Digital,Software Engineer Development,400000,1,Hyderabad,,,,,
3.8,Amazon,Software Development Enginner-||,300000,1,Hyderabad,,,,,
4,J.P. Morgan,Software Development Engineer II,400000,1,Hyderabad,,,,,
3.9,BluJay Solutions,Software Development Engineer II,300000,1,Hyderabad,,,,,
4.4,Tanla Platforms,Software Development Engineer II,400000,1,Hyderabad,,,,,
3.7,Statistics & Data Corporation (SDC),Software Development Engineer II,300000,1,Hyderabad,,,,,
4.1,Persistent Systems,Software Development Engineer II,400000,1,Hyderabad,,,,,
4.4,Microsoft,Software Development Engineer II - Intern,400000,1,Hyderabad,,,,,
4,Uber,Software Development Engineer II,400000,1,Hyderabad,,,,,
4.3,Dell Technologies,Software Development Engineer II,400000,1,Hyderabad,,,,,
